标题	小区	年限	户型	面积	楼层	单价	装修	总价	地址1	地址2	地址3	发布日期	url
橡树湾精装边户独立3房南北通透 采光好 水印西堤天俊华府附近	橡树湾	2016	3室2厅2卫	85	中层(共16层)	18352	精装修	156	邗江	汽车西站	兴城西路	2018年7月14日	https://yangzhou.anjuke.com/prop/view/A1322871618?from=filter&spread=commsearch_p&position=105&kwtype=filter&now_time=1531915929
万科花园96平方155万未住人，梅岭小学花都汇 不沿街	万科花园	2012	3室2厅1卫	96	低层(共6层)	16145	精装修	155	邗江	京华城	江平东路	2018年6月12日	https://yangzhou.anjuke.com/prop/view/A1279834457?from=filter&spread=commsearch_p&position=104&kwtype=filter&now_time=1531915929
紫阳西苑精装两房提包入住黄 金楼层周边配套设施齐全 上林苑	紫阳东苑(西区)	2006	2室2厅1卫	87	共5层	16873	精装修	146.8	邗江	汽车西站	百祥路	2018年7月4日	https://yangzhou.anjuke.com/prop/view/A1309431771?from=filter&spread=commsearch_p&position=103&kwtype=filter&now_time=1531915929
{卓杰}雅居乐兰亭公馆 精装交付 邻万达广场 蝶湖公园 欧尚	雅居乐国际	2017	3室1厅1卫	99	高层(共18层)	14444	精装修	143	邗江	汽车西站	江阳中路	2018年6月2日	https://yangzhou.anjuke.com/prop/view/A1265140207?from=filter&spread=commsearch_p&position=102&kwtype=filter&now_time=1531915929
梅岭双校区梅小花都汇校区中海嘉境旁瘦西湖景苑楼中	瘦西湖景苑	2013	3室2厅2卫	93	共1层	15053	精装修	140	维扬	瘦西湖	上方寺路60号	2018年7月5日	https://yangzhou.anjuke.com/prop/view/A1310904338?from=filter&spread=commsearch_p&position=101&kwtype=filter&now_time=1531915929
出售 瘦西湖鼎苑80+50楼中楼 精装修 有露台车库22平	瘦西湖鼎苑	2010	3室2厅2卫	80	共1层	19125	精装修	153	维扬	瘦西湖	玉箫路9号	2018年7月17日	https://yangzhou.anjuke.com/prop/view/A1327726291?from=filter&spread=commsearch_p&position=100&kwtype=filter&now_time=1531915929
汶河本部学 区房石塔桥南三室精装修，二楼阳光充足靠集贤	石塔桥南新村	2003	3室1厅1卫	83	共3层	18891	精装修	156.8	广陵	文昌阁	文昌中路	2018年7月14日	https://yangzhou.anjuke.com/prop/view/A1323892448?from=filter&spread=commsearch_p&position=99&kwtype=filter&now_time=1531915929
秋先生 宝龙广场精装三房物业好环境赞靠阳光花都金轮星城雅居乐	宝龙金轮广场	2016	3室2厅1卫	93	低层(共28层)	16537	精装修	153.8	邗江	汽车西站	"扬子江中路,近开发西路"	2018年6月9日	https://yangzhou.anjuke.com/prop/view/A1275916891?from=filter&spread=commsearch_p&position=98&kwtype=filter&now_time=1531915929
百祥园   得月苑   三室两厅一卫   精装   南北通透	百祥园	2010	3室2厅1卫	86	中层(共6层)	17325	精装修	149	邗江	汽车西站	百祥路	2018年7月8日	https://yangzhou.anjuke.com/prop/view/A1315722021?from=filter&spread=commsearch_p&position=97&kwtype=filter&now_time=1531915929
邗实校区润扬广场证上93平方实际面积约120平方靠是万达广场	润扬广场住宅区	2008	3室2厅1卫	90	高层(共9层)	17311	精装修	155.8	邗江	汽车西站	邗江中路	2018年6月7日	https://yangzhou.anjuke.com/prop/view/A1271910428?from=filter&spread=commsearch_p&position=96&kwtype=filter&now_time=1531915929
{卓杰}恒通碧桂园精装科技恒温恒氧南北通透三房靠美的城森林湖	扬州美的城	2017	3室2厅1卫	98	中层(共12层)	15918	精装修	156	邗江	汽车西站	栖祥路	2018年6月26日	https://yangzhou.anjuke.com/prop/view/A1298004614?from=filter&spread=commsearch_p&position=95&kwtype=filter&now_time=1531915929
三盛商圈  安兴苑  位置佳 交通便利	安兴苑	2008	3室2厅1卫	93	共5层	16666	简单装修	155	邗江	汽车西站	新城河路144号	2018年7月11日	https://yangzhou.anjuke.com/prop/view/A1319000145?from=filter&spread=commsearch_p&position=94&kwtype=filter&now_time=1531915929
{远大优选}凤凰东巷旁梅岭东路两房朝南装修清爽梅岭本部提包住	梅岭新村	2000	3室2厅1卫	85	共3层	17976	精装修	152.8	维扬	城北乡	史可法西路25号	2018年6月21日	https://yangzhou.anjuke.com/prop/view/A1291507037?from=filter&spread=commsearch_p&position=93&kwtype=filter&now_time=1531915929
汶河教育房石塔桥南  石塔桥北  集贤新村精装修提包入住采光	石塔桥南新村	2000	3室1厅1卫	83.3	共3层	18727	精装修	156	广陵	文昌阁	文昌中路	2018年5月22日	https://yangzhou.anjuke.com/prop/view/A1246184578?from=filter&spread=commsearch_p&position=92&kwtype=filter&now_time=1531915929
扬州中学石塔桥南新村汶河小学低楼层84平3居室精装提包住	石塔桥南新村	1993	3室1厅1卫	84	共3层	18571	精装修	156	广陵	文昌阁	文昌中路	2018年6月21日	https://yangzhou.anjuke.com/prop/view/A1291794759?from=filter&spread=commsearch_p&position=91&kwtype=filter&now_time=1531915929
尚林艺墅共4层，12层，34层可以单卖，有花园和露台	尚林艺墅	2000	3室2厅2卫	97	共4层	14948	精装修	145	广陵	东花园路	汤汪路	2018年5月28日	https://yangzhou.anjuke.com/prop/view/A1258224871?from=filter&spread=commsearch_p&position=90&kwtype=filter&now_time=1531915929
汤汪花园旁 尚林艺墅 三室两厅两卫精装修 南北通透有汽车库	尚林艺墅	2010	3室2厅2卫	97.5	共4层	14358	精装修	140	广陵	东花园路	汤汪路	2018年6月21日	https://yangzhou.anjuke.com/prop/view/A1291424628?from=filter&spread=commsearch_p&position=89&kwtype=filter&now_time=1531915929
四季金辉 95平 一楼大院子 可以做门面 158万靠近香榭里	四季金辉	2010	3室2厅1卫	95	低层(共18层)	16631	精装修	158	邗江	邗江工业园	"润扬北路,近西峰路"	2018年5月24日	https://yangzhou.anjuke.com/prop/view/A1250595026?from=filter&spread=commsearch_p&position=180&kwtype=filter&now_time=1531915949
四季金辉 一楼大院子 靠近香榭里蜀岗西峰 扬州天下环境好	四季金辉	2010	3室2厅1卫	95	低层(共18层)	16631	精装修	158	邗江	邗江工业园	"润扬北路,近西峰路"	2018年5月30日	https://yangzhou.anjuke.com/prop/view/A1260453977?from=filter&spread=commsearch_p&position=179&kwtype=filter&now_time=1531915949
梅岭双校区 梅岭东路 3室2厅1卫 采光好 中等装修性价比高	梅岭东路12号小区	1993	3室1厅1卫	87	共1层	17241	简单装修	150	邗江	汽车西站	梅岭东路12号	2018年7月8日	https://yangzhou.anjuke.com/prop/view/A1315340415?from=filter&spread=commsearch_p&position=178&kwtype=filter&now_time=1531915949
幸福小区  精装修  阳光充足	幸福小区	2000	2室2厅1卫	84	共5层	18571	精装修	156	邗江	汽车西站	新城河路46号	2018年6月8日	https://yangzhou.anjuke.com/prop/view/A1274166166?from=filter&spread=commsearch_p&position=177&kwtype=filter&now_time=1531915949
顺达广场旁，新港名兴花园，两室精装，户型方正，南北通透有车库	新港名兴花园	2010	2室2厅1卫	99	共5层	14141	精装修	140	邗江	汽车西站	开发路	2018年5月26日	https://yangzhou.anjuke.com/prop/view/A1255241443?from=filter&spread=commsearch_p&position=176&kwtype=filter&now_time=1531915949
百祥园靠邗实1楼85平150万附近有万达三盛广场	百祥园	2001	3室1厅1卫	85	共1层	17647	简单装修	150	邗江	汽车西站	百祥路	2018年7月8日	https://yangzhou.anjuke.com/prop/view/A1315632144?from=filter&spread=commsearch_p&position=175&kwtype=filter&now_time=1531915949
新能源得月苑邗实学校三室一楼半不沿街有车库靠万达百祥园紫阳苑	得月苑小区	2005	3室2厅1卫	95	共5层	16421	简单装修	156	邗江	汽车西站	兴城西路110号	2018年6月14日	https://yangzhou.anjuke.com/prop/view/A1282655408?from=filter&spread=commsearch_p&position=173&kwtype=filter&now_time=1531915949
专业精神值得信任京华城大润发旁橡树湾清爽三居满3年	橡树湾	2013	3室2厅1卫	85	高层(共16层)	17058	精装修	145	邗江	汽车西站	兴城西路	2018年6月17日	https://yangzhou.anjuke.com/prop/view/A1286783921?from=filter&spread=commsearch_p&position=172&kwtype=filter&now_time=1531915949
橡树湾精装电梯房靠梅岭京华 育才小学	橡树湾	2013	3室2厅1卫	85	中层(共18层)	17176	精装修	146	邗江	汽车西站	兴城西路	2018年7月1日	https://yangzhou.anjuke.com/prop/view/A1305455948?from=filter&spread=commsearch_p&position=171&kwtype=filter&now_time=1531915949
{专业精神}靠湖滨蓝湾万科橡树湾精装3房采光好看房方便	橡树湾	2013	3室2厅2卫	89	中层(共16层)	16269	精装修	144.8	邗江	汽车西站	兴城西路	2018年6月30日	https://yangzhou.anjuke.com/prop/view/A1304012663?from=filter&spread=commsearch_p&position=170&kwtype=filter&now_time=1531915949
{专业精神}京华城橡树湾精装3房+楼层采光好+小户型靠香颂	橡树湾	2013	3室1厅1卫	89	高层(共18层)	16573	精装修	147.5	邗江	汽车西站	兴城西路	2018年7月15日	https://yangzhou.anjuke.com/prop/view/A1324865593?from=filter&spread=commsearch_p&position=169&kwtype=filter&now_time=1531915949
{专业精神}京华城商圈+大润发旁+橡树湾+小3房+满5+随时	橡树湾	2013	3室1厅1卫	85	高层(共18层)	17294	精装修	147	邗江	汽车西站	兴城西路	2018年7月4日	https://yangzhou.anjuke.com/prop/view/A1309569132?from=filter&spread=commsearch_p&position=168&kwtype=filter&now_time=1531915949
橡树湾3房 新装修一天未住 装修是用的红星美凯龙的建材	橡树湾	2011	3室2厅1卫	85	高层(共15层)	18588	精装修	158	邗江	汽车西站	兴城西路	2018年6月23日	https://yangzhou.anjuke.com/prop/view/A1294566378?from=filter&spread=commsearch_p&position=167&kwtype=filter&now_time=1531915949
润扬广场邗实本部93平实际120平158万10平车库	润扬广场住宅区	2009	3室2厅1卫	93	高层(共9层)	16989	精装修	158	邗江	汽车西站	邗江中路	2018年7月16日	https://yangzhou.anjuke.com/prop/view/A1326297303?from=filter&spread=commsearch_p&position=166&kwtype=filter&now_time=1531915949
大润发水街旁 橡树湾豪装三房中间楼层位置好有产权车位不沿街	橡树湾	2012	3室2厅1卫	85	中层(共11层)	18352	精装修	156	邗江	汽车西站	兴城西路	2018年6月17日	https://yangzhou.anjuke.com/prop/view/A1286769486?from=filter&spread=commsearch_p&position=165&kwtype=filter&now_time=1531915949
京华城商圈 橡树湾 精装3房厅通阳台动静分离 随时看房	橡树湾	2013	3室2厅1卫	85	高层(共17层)	17647	精装修	150	邗江	汽车西站	兴城西路	2018年6月21日	https://yangzhou.anjuke.com/prop/view/A1291247063?from=filter&spread=commsearch_p&position=164&kwtype=filter&now_time=1531915949
星联邦精装三房带车库随时看房靠振兴新港名兴玲珑湾	星联邦	2010	3室2厅1卫	93	低层(共11层)	15591	精装修	145	邗江	汽车西站	邗江中路128号	2018年7月12日	https://yangzhou.anjuke.com/prop/view/A1319943728?from=filter&spread=commsearch_p&position=163&kwtype=filter&now_time=1531915949
香榭里8号精装三房 证满两年 送全部家具家电 房东诚售	边城香榭里8号	2017	3室2厅1卫	99	高层(共17层)	15959	精装修	158	邗江	汽车西站	西湖路398号	2018年7月6日	https://yangzhou.anjuke.com/prop/view/A1312834608?from=filter&spread=commsearch_p&position=162&kwtype=filter&now_time=1531915949
万达+顺达+振兴双语学校星都芳庭精装3房，电梯房，有车库	星都芳庭	2008	3室2厅1卫	91	中层(共13层)	15714	精装修	143	邗江	汽车西站	邢江中路128号	2018年7月16日	https://yangzhou.anjuke.com/prop/view/A1325867196?from=filter&spread=commsearch_p&position=161&kwtype=filter&now_time=1531915949
振兴双语学校房 星都芳庭三室两厅一卫 精装修采光好有车库	星都芳庭	2009	3室2厅1卫	93	低层(共9层)	15591	精装修	145	邗江	汽车西站	邢江中路128号	2018年7月17日	https://yangzhou.anjuke.com/prop/view/A1326932908?from=filter&spread=commsearch_p&position=160&kwtype=filter&now_time=1531915949
星都芳庭精装3室 振兴双语+车库 顺达广场 临骏和玲珑湾	星都芳庭	2011	3室2厅1卫	93	低层(共9层)	15591	精装修	145	邗江	汽车西站	邢江中路128号	2018年7月15日	https://yangzhou.anjuke.com/prop/view/A1324363813?from=filter&spread=commsearch_p&position=159&kwtype=filter&now_time=1531915949
星联邦！仅靠万达顺达，精装修三房，南北通透，周边教育生活便利	星联邦	2008	3室2厅1卫	93	低层(共9层)	15591	精装修	145	邗江	汽车西站	邗江中路128号	2018年6月28日	https://yangzhou.anjuke.com/prop/view/A1300740501?from=filter&spread=commsearch_p&position=158&kwtype=filter&now_time=1531915949
老牌连锁中介先锋橡树湾精装三房南北通透近大润发预约看房	橡树湾	2013	3室2厅1卫	85	高层(共17层)	17647	精装修	150	邗江	汽车西站	兴城西路	2018年5月26日	https://yangzhou.anjuke.com/prop/view/A1254589523?from=filter&spread=commsearch_p&position=157&kwtype=filter&now_time=1531915949
橡树湾精装小三房 +大润发+京华城商圈	橡树湾	2016	3室2厅1卫	85	中层(共19层)	17176	精装修	146	邗江	汽车西站	兴城西路	2018年6月11日	https://yangzhou.anjuke.com/prop/view/A1277960591?from=filter&spread=commsearch_p&position=156&kwtype=filter&now_time=1531915949
橡树湾8楼豪装3室1厅南北通透楼层好不沿街西区板块靠湖滨名都	橡树湾	2012	3室2厅1卫	90	中层(共17层)	17555	精装修	158	邗江	汽车西站	兴城西路	2018年7月12日	https://yangzhou.anjuke.com/prop/view/A1320676433?from=filter&spread=commsearch_p&position=155&kwtype=filter&now_time=1531915949
橡树湾精装边户独立3房南北通透 采光好 水印西堤天俊华府附近	橡树湾	2016	3室2厅2卫	85	中层(共16层)	18352	精装修	156	邗江	汽车西站	兴城西路	2018年7月14日	https://yangzhou.anjuke.com/prop/view/A1322871618?from=filter&spread=commsearch_p&position=154&kwtype=filter&now_time=1531915949
万科花园96平方155万未住人，梅岭小学花都汇 不沿街	万科花园	2012	3室2厅1卫	96	低层(共6层)	16145	精装修	155	邗江	京华城	江平东路	2018年6月12日	https://yangzhou.anjuke.com/prop/view/A1279834457?from=filter&spread=commsearch_p&position=153&kwtype=filter&now_time=1531915949
百祥园 百祥园 百祥园 91平/150万 1楼 3个房间	百祥园	2002	3室1厅1卫	91	共5层	16593	简单装修	151	邗江	汽车西站	百祥路	2018年7月8日	https://yangzhou.anjuke.com/prop/view/A1315106998?from=filter&spread=commsearch_p&position=152&kwtype=filter&now_time=1531915949
紫阳西苑精装两房提包入住黄 金楼层周边配套设施齐全 上林苑	紫阳东苑(西区)	2006	2室2厅1卫	87	共5层	16873	精装修	146.8	邗江	汽车西站	百祥路	2018年7月4日	https://yangzhou.anjuke.com/prop/view/A1309431771?from=filter&spread=commsearch_p&position=151&kwtype=filter&now_time=1531915949
急售紫阳东苑精装两室户型好 楼层佳 设施齐全 提包入住	紫阳东苑(西区)	2012	2室1厅1卫	87	共5层	16873	精装修	146.8	邗江	汽车西站	百祥路	2018年7月3日	https://yangzhou.anjuke.com/prop/view/A1308353741?from=filter&spread=commsearch_p&position=150&kwtype=filter&now_time=1531915949
紫阳苑两房两厅一卫精装修 楼层阳光充足 设施齐全提包入住	紫阳苑(南区)	2011	2室2厅1卫	85	共5层	17176	精装修	146	邗江	汽车西站	紫阳巷	2018年7月3日	https://yangzhou.anjuke.com/prop/view/A1308524263?from=filter&spread=commsearch_p&position=149&kwtype=filter&now_time=1531915949
月亮园88平米 2室 南北通透 精装未住有暖气 送车库不沿街	月亮园	2005	2室2厅1卫	88	共5层	17022	精装修	149.8	邗江	大润发邗江店	望月路459号	2018年7月3日	https://yangzhou.anjuke.com/prop/view/A1308201143?from=filter&spread=commsearch_p&position=240&kwtype=filter&now_time=1531915968
{精装通透3房}京华城怡景苑+楼层好+双校区+不沿街+靠奥都	京华怡景苑	2013	3室2厅1卫	93	低层(共11层)	16967	精装修	157.8	邗江	京华城	京华城路99号	2018年7月3日	https://yangzhou.anjuke.com/prop/view/A1308104291?from=filter&spread=commsearch_p&position=239&kwtype=filter&now_time=1531915968
金地酩悦京华城景瑞望府精装修小3房家电齐全提包入住	景瑞望府	2013	3室2厅1卫	87	低层(共16层)	16091	精装修	140	邗江	京华城	京华城西路	2018年7月6日	https://yangzhou.anjuke.com/prop/view/A1312352966?from=filter&spread=commsearch_p&position=238&kwtype=filter&now_time=1531915968
{远大优选}西区大润发旁海德公园高装二房提包入住采光佳	海德庄园	2010	2室2厅1卫	89.8	共5层	16013	精装修	143.8	邗江	大润发邗江店	邗江北路	2018年7月11日	https://yangzhou.anjuke.com/prop/view/A1318487970?from=filter&spread=commsearch_p&position=237&kwtype=filter&now_time=1531915968
竹西新村，三室，一楼半，中装，家电齐全，车库10平，有钥匙！	竹西新村	2000	3室1厅1卫	93	共5层	12021	精装修	111.8	邗江	汽车西站	史可法路58-1号	2018年7月16日	https://yangzhou.anjuke.com/prop/view/A1326178013?from=filter&spread=commsearch_p&position=236&kwtype=filter&now_time=1531915968
急售*骏和玲珑湾精装两房 楼层位置好 振兴双语 靠万达星联邦	骏和玲珑湾	2010	2室2厅1卫	88.1	共5层	16458	精装修	145	邗江	邗江工业园	邗江中路140号	2018年6月5日	https://yangzhou.anjuke.com/prop/view/A1269335103?from=filter&spread=commsearch_p&position=235&kwtype=filter&now_time=1531915968
同城南阳光新苑 南北通透 厅通阳台 厨卫面北 精装三房带车库	阳光新苑(南区)	2004	3室2厅1卫	96.8	共5层	11362	精装修	110	邗江	汽车西站	依人路	2018年6月7日	https://yangzhou.anjuke.com/prop/view/A1272899488?from=filter&spread=commsearch_p&position=234&kwtype=filter&now_time=1531915968
梅岭小学，梅岭中学本部，紧邻古运河，瘦西湖，个园风光带	史可法东路12号小区	1996	3室2厅1卫	96	共3层	17500	精装修	168	邗江	汽车西站	史可法东路12号	2018年6月30日	https://yangzhou.anjuke.com/prop/view/A1304160381?from=filter&spread=commsearch_p&position=233&kwtype=filter&now_time=1531915968
新城花园荷香苑1楼半90平3室朝南设施齐全提包入住送车库	新城花园荷香苑	2000	3室1厅1卫	90	共5层	12000	精装修	108	邗江	汽车西站	维扬路125号	2018年7月14日	https://yangzhou.anjuke.com/prop/view/A1323428688?from=filter&spread=commsearch_p&position=232&kwtype=filter&now_time=1531915968
阳光新苑三房精装修出售靠金地艺境依云城邦	阳光新苑(南区)	2008	3室2厅1卫	98	共5层	10714	精装修	105	邗江	汽车西站	依人路	2018年6月10日	https://yangzhou.anjuke.com/prop/view/A1276613003?from=filter&spread=commsearch_p&position=231&kwtype=filter&now_time=1531915968
