标题,小区,年限,户型,面积,楼层,单价,装修,总价,地址1,地址2,地址3,发布日期,url
远大优选 曲江新苑多层两室南北通透新装未入住家电齐全带车库,曲江新苑,2005,2室2厅1卫,89.0,共1层,14382.0,精装修,128,广陵,曲江公园,安康路52号,2018年06月23日,https://yangzhou.anjuke.com/prop/view/A1294189893?from=filter&spread=commsearch_p&position=98&kwtype=filter&now_time=1531919896
得月苑得月苑得月苑精装3室大车库28平邗江实验学校本部,得月苑小区,2010,3室2厅1卫,89.0,共5层,16629.0,精装修,148,邗江,汽车西站,兴城西路110号,2018年05月20日,https://yangzhou.anjuke.com/prop/view/A1242890041?from=filter&spread=commsearch_p&position=97&kwtype=filter&now_time=1531919896
四季园一楼带院子40平米 院门已开 靠翠岗兰苑大润发康乐宝带,四季园秋桂苑,1999,3室2厅1卫,80.0,共5层,15250.0,精装修,122,邗江,汽车西站,秋雨路，近新城河,2018年07月14日,https://yangzhou.anjuke.com/prop/view/A1323029044?from=filter&spread=commsearch_p&position=96&kwtype=filter&now_time=1531919896
翠岗新村 近邻金菊花都 雍华府,翠岗新村翠西苑,2000,3室1厅1卫,80.0,共4层,16000.0,精装修,128,邗江,汽车西站,文昌西路298号,2018年05月17日,https://yangzhou.anjuke.com/prop/view/A1235961857?from=filter&spread=commsearch_p&position=95&kwtype=filter&now_time=1531919896
邗江路东侧新世纪西门门面房，1层挑高2层，带租金出售，经营中,新世纪花苑,2000,2室2厅1卫,83.8,共2层,17893.0,精装修,150,邗江,美琪学校,邗江大道,2018年04月25日,https://yangzhou.anjuke.com/prop/view/A1201805513?from=filter&spread=commsearch_p&position=94&kwtype=filter&now_time=1531919896
新上东关小学宋夹城文昌运河曲江北区东区大润发瘦西湖隧道随时看,曲江新苑,2011,2室2厅1卫,89.0,共5层,14359.0,精装修,127.8,广陵,曲江公园,安康路52号,2018年07月08日,https://yangzhou.anjuke.com/prop/view/A1315466113?from=filter&spread=commsearch_p&position=93&kwtype=filter&now_time=1531919896
玉器街 马太巷 高桥二村87平 三室两厅 158万,玉器街84号小区,1999,3室2厅1卫,87.0,共5层,18160.0,精装修,158,邗江,汽车西站,玉器街84号,2018年07月05日,https://yangzhou.anjuke.com/prop/view/A1310858174?from=filter&spread=commsearch_p&position=92&kwtype=filter&now_time=1531919896
梅岭高桥新村 中装三房 2/4F采光超好 无小孩上学 带车库,航道管理处宿舍,1993,3室1厅1卫,80.0,共4层,19850.0,精装修,158.8,邗江,汽车西站,马太巷15号,2018年06月30日,https://yangzhou.anjuke.com/prop/view/A1304191252?from=filter&spread=commsearch_p&position=91&kwtype=filter&now_time=1531919896
梅岭东路12号 3室2厅1卫 精装 80平,梅岭东路12号小区,1997,3室2厅1卫,80.0,共1层,18250.0,精装修,146,邗江,汽车西站,梅岭东路12号,2018年07月08日,https://yangzhou.anjuke.com/prop/view/A1315344440?from=filter&spread=commsearch_p&position=90&kwtype=filter&now_time=1531919896
工人二村邻近莱茵苑个园运河一品阳光水岸东关街,工人二村151号小区,2000,3室2厅1卫,80.0,共1层,18350.0,精装修,146.8,邗江,汽车西站,沿河街,2018年05月20日,https://yangzhou.anjuke.com/prop/view/A1241882783?from=filter&spread=commsearch_p&position=89&kwtype=filter&now_time=1531919896
精装修两室朝南好房出售,绿杨新苑,2013,2室2厅1卫,82.0,共5层,14975.0,精装修,122.8,邗江,汽车西站,"文汇西路,真州中路",2018年05月18日,https://yangzhou.anjuke.com/prop/view/A1238921948?from=filter&spread=commsearch_p&position=180&kwtype=filter&now_time=1531920019
史可法东路，满五唯一、有产权车库、中装、可随时看房,史可法东路12号小区,1991,2室2厅1卫,81.3,共5层,19926.0,精装修,162,邗江,汽车西站,史可法东路12号,2018年07月06日,https://yangzhou.anjuke.com/prop/view/A1312201413?from=filter&spread=commsearch_p&position=179&kwtype=filter&now_time=1531920019
梅岭小学翠岗紫薇苑精装2室有车库靠念香苑海德公园玫瑰香榭,翠岗新村紫薇苑,2008,2室2厅1卫,80.0,共5层,12000.0,精装修,96,邗江,汽车西站,新城河路,2018年07月02日,https://yangzhou.anjuke.com/prop/view/A1306351671?from=filter&spread=commsearch_p&position=178&kwtype=filter&now_time=1531920019
万达顺达振兴花园学校附近金鑫花园精装两室,金鑫花苑,2003,2室1厅1卫,87.0,共5层,11839.0,精装修,103,邗江,汽车西站,顺达路19号,2018年06月06日,https://yangzhou.anjuke.com/prop/view/A1270831803?from=filter&spread=commsearch_p&position=177&kwtype=filter&now_time=1531920019
翠岗新村81平方带车库91.5万,翠岗新村白兰苑,2006,2室1厅1卫,81.0,共5层,11296.0,精装修,91.5,邗江,汽车西站,百吉巷,2018年07月14日,https://yangzhou.anjuke.com/prop/view/A1323616723?from=filter&spread=commsearch_p&position=176&kwtype=filter&now_time=1531920019
玉器街梅中旁边2楼精装修,玉器街84号小区,1998,2室1厅1卫,59.0,共1层,21186.0,精装修,125,邗江,汽车西站,玉器街84号,2018年07月08日,https://yangzhou.anjuke.com/prop/view/A1315073073?from=filter&spread=commsearch_p&position=175&kwtype=filter&now_time=1531920019
抢手新上房源！上学可入户口 邗实本部2房精装幸福小区 带车库,幸福小区,2012,2室2厅1卫,79.0,共5层,14936.0,精装修,118,邗江,汽车西站,新城河路46号,2018年06月04日,https://yangzhou.anjuke.com/prop/view/A1268693049?from=filter&spread=commsearch_p&position=174&kwtype=filter&now_time=1531920019
梅岭本部双校区玉器街 中装两房 无小孩上学 含大晒台 带车库,玉器街84号小区,1993,2室1厅1卫,66.0,共4层,21969.0,精装修,145,邗江,汽车西站,玉器街84号,2018年07月08日,https://yangzhou.anjuke.com/prop/view/A1314736738?from=filter&spread=commsearch_p&position=173&kwtype=filter&now_time=1531920019
顺达广场振兴学校对面万达广场附近星联邦精装二室厅通阳台三楼,星联邦,2008,2室1厅1卫,75.0,共1层,15733.0,精装修,118,邗江,汽车西站,邗江中路128号,2018年05月21日,https://yangzhou.anjuke.com/prop/view/A1244386092?from=filter&spread=commsearch_p&position=172&kwtype=filter&now_time=1531920019
鸿大花园靠近万达广场南，104平米，中等装修，振兴双语学校,鸿大花园,1998,2室2厅1卫,104.0,共5层,13461.0,精装修,140,邗江,汽车西站,江阳中路509号,2018年04月19日,https://yangzhou.anjuke.com/prop/view/A1193210893?from=filter&spread=commsearch_p&position=171&kwtype=filter&now_time=1531920019
梅岭玉器街两室一厅一卫精装无税提包住,玉器街84号小区,1995,2室1厅1卫,60.0,共3层,20000.0,精装修,120,邗江,汽车西站,玉器街84号,2018年07月11日,https://yangzhou.anjuke.com/prop/view/A1319321761?from=filter&spread=commsearch_p&position=170&kwtype=filter&now_time=1531920019
锦旺巷精装两室 梅岭双校区 中间楼层 有独立车库 随时入学,锦旺南苑,1999,2室1厅1卫,66.0,共3层,20000.0,精装修,132,邗江,汽车西站,瘦西湖路31号,2018年07月16日,https://yangzhou.anjuke.com/prop/view/A1326169634?from=filter&spread=commsearch_p&position=168&kwtype=filter&now_time=1531920019
{卓杰}星联邦精装两房采光好无遮挡交通便利紧邻骏和顺达万达,星联邦,2010,2室2厅1卫,73.0,共5层,16438.0,精装修,120,邗江,汽车西站,邗江中路128号,2018年07月07日,https://yangzhou.anjuke.com/prop/view/A1313926873?from=filter&spread=commsearch_p&position=167&kwtype=filter&now_time=1531920019
玉器街59.1平，两室一厅一卫，精装齐全，车库8平，二楼。,玉器街84号小区,2000,2室1厅1卫,59.1,共3层,20439.0,精装修,120.8,邗江,汽车西站,玉器街84号,2018年07月11日,https://yangzhou.anjuke.com/prop/view/A1318778763?from=filter&spread=commsearch_p&position=166&kwtype=filter&now_time=1531920019
梅岭本部石狮子巷75平高装2楼有车库靠玉器街马太巷,史可法东路10号小区,1994,2室2厅1卫,75.0,共4层,19413.0,精装修,145.6,邗江,汽车西站,史可法东路10号,2018年07月14日,https://yangzhou.anjuke.com/prop/view/A1323718401?from=filter&spread=commsearch_p&position=165&kwtype=filter&now_time=1531920019
售！邗实本部 香格里拉 得祥园对面 得月苑精装2房 带车库,得月苑小区,2003,2室1厅1卫,60.0,共5层,18800.0,精装修,112.8,邗江,汽车西站,兴城西路110号,2018年06月22日,https://yangzhou.anjuke.com/prop/view/A1293305198?from=filter&spread=commsearch_p&position=164&kwtype=filter&now_time=1531920019
梅中对面 马太巷 60平米 4/5楼 精装修 146万 有车,扬州市航道管理处宿舍,1995,2室1厅1卫,63.0,共1层,22222.0,精装修,140,邗江,汽车西站,马太巷15号,2018年06月30日,https://yangzhou.anjuke.com/prop/view/A1304077433?from=filter&spread=commsearch_p&position=163&kwtype=filter&now_time=1531920019
史可法东路小区54平，两室一厅，新装修，有车库。,史可法东路12号小区,2000,2室1厅1卫,54.0,共4层,22925.0,精装修,123.8,邗江,汽车西站,史可法东路12号,2018年06月06日,https://yangzhou.anjuke.com/prop/view/A1271148678?from=filter&spread=commsearch_p&position=162&kwtype=filter&now_time=1531920019
注意啦（专业精神）史可法东路梅岭双校区 采光充足 出门就是街,史可法东路12号小区,2000,2室1厅1卫,78.0,共3层,18974.0,精装修,148,邗江,汽车西站,史可法东路12号,2018年07月16日,https://yangzhou.anjuke.com/prop/view/A1325732549?from=filter&spread=commsearch_p&position=161&kwtype=filter&now_time=1531920019
梅岭双校区玉器街石狮子巷两房 精装 靠马太巷梅岭新村,玉器街28号小区,1998,2室1厅1卫,60.0,共1层,20966.0,精装修,125.8,邗江,汽车西站,玉器街28号,2018年07月12日,https://yangzhou.anjuke.com/prop/view/A1319906179?from=filter&spread=commsearch_p&position=160&kwtype=filter&now_time=1531920019
玉器街小区67平，一楼带院子40平左右，中等装修，两室两厅。,玉器街24号小区,2005,2室2厅1卫,67.0,共5层,21164.0,精装修,141.8,邗江,汽车西站,玉器街24号,2018年06月25日,https://yangzhou.anjuke.com/prop/view/A1297215293?from=filter&spread=commsearch_p&position=159&kwtype=filter&now_time=1531920019
梅中梅小本部玉器街2室1厅60平米精装修楼层好靠窦庄马太巷,玉器街28号小区,1995,2室1厅1卫,59.0,共4层,20338.0,精装修,120,邗江,汽车西站,玉器街28号,2018年07月11日,https://yangzhou.anjuke.com/prop/view/A1319056508?from=filter&spread=commsearch_p&position=158&kwtype=filter&now_time=1531920019
梅中对面马太巷双/学/区 60平米精装修 房146万4楼,梅岭公馆,2014,2室1厅1卫,60.0,共1层,24333.0,精装修,146,邗江,汽车西站,马太巷18号,2018年07月12日,https://yangzhou.anjuke.com/prop/view/A1320151447?from=filter&spread=commsearch_p&position=157&kwtype=filter&now_time=1531920019
look  梅岭双校区 马太巷小面积 带车库 精装 提包入住,航道管理处宿舍,1992,2室1厅1卫,62.0,共1层,20322.0,精装修,126,邗江,汽车西站,马太巷15号,2018年07月12日,https://yangzhou.anjuke.com/prop/view/A1320184226?from=filter&spread=commsearch_p&position=156&kwtype=filter&now_time=1531920019
玉器街22号，梅岭双校区，精装修，拎包入住，学校未用，诚售,玉器街24号小区,2012,2室1厅1卫,60.0,共1层,22500.0,精装修,135,邗江,汽车西站,玉器街24号,2018年07月12日,https://yangzhou.anjuke.com/prop/view/A1320224036?from=filter&spread=commsearch_p&position=155&kwtype=filter&now_time=1531920019
翠岗金菊苑2室一厅南北通透大车库50平可开店紧靠兰苑美琪,翠岗新村金菊苑,2005,2室2厅1卫,106.0,共5层,13094.0,精装修,138.8,邗江,汽车西站,翠岗路,2018年06月11日,https://yangzhou.anjuke.com/prop/view/A1278048004?from=filter&spread=commsearch_p&position=154&kwtype=filter&now_time=1531920019
锦旺巷 玉带河 长征路 梅岭新村 梅岭佳园 马太巷 玉器街,冶春别院,1996,2室2厅1卫,66.0,共3层,18181.0,精装修,120,邗江,汽车西站,锦旺巷42号,2018年07月13日,https://yangzhou.anjuke.com/prop/view/A1321369326?from=filter&spread=commsearch_p&position=153&kwtype=filter&now_time=1531920019
幸福小区(双学:区邗小邗实中学),幸福小区,2008,2室1厅1卫,73.0,共5层,17534.0,精装修,128,邗江,汽车西站,新城河路46号,2018年07月15日,https://yangzhou.anjuke.com/prop/view/A1324625213?from=filter&spread=commsearch_p&position=152&kwtype=filter&now_time=1531920019
邗江实验幸福小区62平米中装两室一楼有院子邻得祥园新世纪万达,幸福小区,2002,2室1厅1卫,63.0,共5层,17460.0,精装修,110,邗江,汽车西站,新城河路46号,2018年06月28日,https://yangzhou.anjuke.com/prop/view/A1301529846?from=filter&spread=commsearch_p&position=151&kwtype=filter&now_time=1531920019
梅岭东路  2室2厅1卫 精装  76.7平,梅岭东路12号小区,2000,2室2厅1卫,76.7,共4层,20052.0,精装修,153.8,邗江,汽车西站,梅岭东路12号,2018年06月07日,https://yangzhou.anjuke.com/prop/view/A1271950787?from=filter&spread=commsearch_p&position=150&kwtype=filter&now_time=1531920019
扬大宿舍精装两居室，交通便利，环境优美,扬大师院宿舍,2004,2室1厅1卫,68.0,共5层,20000.0,精装修,136,邗江,汽车西站,四望亭路180号,2018年07月17日,https://yangzhou.anjuke.com/prop/view/A1327079466?from=filter&spread=commsearch_p&position=149&kwtype=filter&now_time=1531920019
抢手新上房源！上学可入户口 邗实本部2房精装幸福小区 带车库,幸福小区,2012,2室2厅1卫,79.0,共5层,14936.0,精装修,118,邗江,汽车西站,新城河路46号,2018年06月04日,https://yangzhou.anjuke.com/prop/view/A1268693049?from=filter&spread=commsearch_p&position=240&kwtype=filter&now_time=1531920139
梅岭本部双校区玉器街 中装两房 无小孩上学 含大晒台 带车库,玉器街84号小区,1993,2室1厅1卫,66.0,共4层,21969.0,精装修,145,邗江,汽车西站,玉器街84号,2018年07月08日,https://yangzhou.anjuke.com/prop/view/A1314736738?from=filter&spread=commsearch_p&position=239&kwtype=filter&now_time=1531920139
顺达广场振兴学校对面万达广场附近星联邦精装二室厅通阳台三楼,星联邦,2008,2室1厅1卫,75.0,共1层,15733.0,精装修,118,邗江,汽车西站,邗江中路128号,2018年05月21日,https://yangzhou.anjuke.com/prop/view/A1244386092?from=filter&spread=commsearch_p&position=238&kwtype=filter&now_time=1531920139
鸿大花园靠近万达广场南，104平米，中等装修，振兴双语学校,鸿大花园,1998,2室2厅1卫,104.0,共5层,13461.0,精装修,140,邗江,汽车西站,江阳中路509号,2018年04月19日,https://yangzhou.anjuke.com/prop/view/A1193210893?from=filter&spread=commsearch_p&position=237&kwtype=filter&now_time=1531920139
梅岭玉器街两室一厅一卫精装无税提包住,玉器街84号小区,1995,2室1厅1卫,60.0,共3层,20000.0,精装修,120,邗江,汽车西站,玉器街84号,2018年07月11日,https://yangzhou.anjuke.com/prop/view/A1319321761?from=filter&spread=commsearch_p&position=236&kwtype=filter&now_time=1531920139
玉器街梅中旁边2楼精装修,玉器街84号小区,1998,2室1厅1卫,59.0,共1层,21186.0,精装修,125,邗江,汽车西站,玉器街84号,2018年07月12日,https://yangzhou.anjuke.com/prop/view/A1320314491?from=filter&spread=commsearch_p&position=235&kwtype=filter&now_time=1531920139
房东急售农行宿舍精装修梅小.梅中双校区,梅岭东路12号小区,1996,2室2厅1卫,78.0,共3层,20000.0,精装修,156,邗江,汽车西站,梅岭东路12号,2018年07月01日,https://yangzhou.anjuke.com/prop/view/A1304864082?from=filter&spread=commsearch_p&position=234&kwtype=filter&now_time=1531920139
急售万达康桥花园104平,康桥花园,1998,2室2厅2卫,104.0,共5层,14423.0,精装修,150,邗江,汽车西站,邗江中路248号,2018年04月23日,https://yangzhou.anjuke.com/prop/view/A1199304832?from=filter&spread=commsearch_p&position=233&kwtype=filter&now_time=1531920139
幸福小区精装修车库八平米，拎包入住，周边菜市场幼儿园小学配套,幸福小区,1996,2室2厅1卫,62.0,共5层,17741.0,精装修,110,邗江,汽车西站,新城河路46号,2018年07月04日,https://yangzhou.anjuke.com/prop/view/A1309435293?from=filter&spread=commsearch_p&position=232&kwtype=filter&now_time=1531920139
锦旺巷精装两室 梅岭双校区 中间楼层 有独立车库 随时入学,锦旺南苑,1999,2室1厅1卫,66.0,共3层,20000.0,精装修,132,邗江,汽车西站,瘦西湖路31号,2018年07月16日,https://yangzhou.anjuke.com/prop/view/A1326169634?from=filter&spread=commsearch_p&position=231&kwtype=filter&now_time=1531920139
